epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.8924485445022583,0.11769042164087296,0.06605922430753708,0.8823097348213196,1e-04,0.9834484457969666,0.040011197328567505,0.02070901170372963,0.9599889516830444
1,0.9533196091651917,0.18040069937705994,0.10472977161407471,0.8195990324020386,1e-04,0.9844844341278076,0.0681067705154419,0.036106742918491364,0.9318931698799133
2,0.969256579875946,0.25473567843437195,0.15606364607810974,0.7452642917633057,1e-04,0.9352224469184875,0.20737530291080475,0.12744645774364471,0.7926246523857117
3,0.9753509759902954,0.31814923882484436,0.20159322023391724,0.6818507313728333,1e-04,0.9124138355255127,0.23596329987049103,0.15295203030109406,0.7640367150306702
4,0.9773446321487427,0.38075128197669983,0.2537885904312134,0.6192488670349121,1e-04,0.980648398399353,0.37805262207984924,0.27553775906562805,0.6219474673271179
5,0.9818029999732971,0.44412922859191895,0.3107922375202179,0.5558707118034363,1e-04,0.9601558446884155,0.39210644364356995,0.268614262342453,0.6078935265541077
6,0.982933521270752,0.47321343421936035,0.33862340450286865,0.5267864465713501,1e-04,0.9846925139427185,0.4160923361778259,0.30300673842430115,0.5839076042175293
7,0.9810945391654968,0.46200454235076904,0.32841530442237854,0.5379952788352966,1e-04,0.9553679823875427,0.2997190058231354,0.20718368887901306,0.7002809643745422
8,0.9841668009757996,0.5117085576057434,0.3766784965991974,0.48829150199890137,1e-04,0.9703409075737,0.36458122730255127,0.2527449131011963,0.6354187726974487
9,0.9831318855285645,0.49146321415901184,0.3609841763973236,0.5085367560386658,1e-04,0.8998837471008301,0.21755896508693695,0.1368570327758789,0.7824409604072571
10,0.9839895963668823,0.5159002542495728,0.38447168469429016,0.4840996265411377,1e-05,0.9771141409873962,0.3900749385356903,0.2950102686882019,0.6099250316619873
11,0.984463632106781,0.5321328043937683,0.3988979160785675,0.46786725521087646,1e-05,0.9721152782440186,0.40074849128723145,0.2989708483219147,0.5992515683174133
