epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.6941104531288147,0.054339274764060974,0.9456608891487122,1e-04,0.847648024559021,0.062443844974040985,0.9375560879707336
1,0.8348033428192139,0.06437559425830841,0.9356240630149841,1e-04,0.8940532207489014,0.06575848162174225,0.934241771697998
2,0.8493497967720032,0.0725414901971817,0.9274580478668213,1e-04,0.8986915349960327,0.07591066509485245,0.9240894317626953
3,0.90280681848526,0.08378977328538895,0.9162104725837708,1e-04,0.9119888544082642,0.08409545570611954,0.9159045815467834
4,0.9245420098304749,0.0931411013007164,0.9068593382835388,1e-04,0.9361175894737244,0.11614201217889786,0.8838579058647156
5,0.9379913806915283,0.10219284892082214,0.897807240486145,1e-04,0.9163906574249268,0.11714229732751846,0.8828576803207397
6,0.9499695301055908,0.11274126917123795,0.8872589468955994,1e-04,0.950476348400116,0.1339237242937088,0.8660762906074524
7,0.9543240666389465,0.12282909452915192,0.8771708011627197,1e-04,0.9635176658630371,0.1367269903421402,0.863273024559021
8,0.9610846638679504,0.13814766705036163,0.8618526458740234,1e-04,0.9464774131774902,0.14073099195957184,0.8592689633369446
9,0.9676360487937927,0.1528090089559555,0.8471916317939758,1e-04,0.9430476427078247,0.16423316299915314,0.8357669115066528
10,0.9697344899177551,0.1683768332004547,0.8316231966018677,1e-04,0.9795399904251099,0.18360143899917603,0.8163984417915344
11,0.9716999530792236,0.18466424942016602,0.815335750579834,1e-04,0.9781200885772705,0.22417251765727997,0.7758275866508484
12,0.9768920540809631,0.2004319280385971,0.7995679378509521,1e-04,0.9666286706924438,0.24926482141017914,0.750735342502594
13,0.9787377119064331,0.22783565521240234,0.7721648812294006,1e-04,0.9817605018615723,0.26096323132514954,0.7390368580818176
14,0.9810628890991211,0.2457636147737503,0.754236102104187,1e-04,0.9828528761863708,0.3066314160823822,0.6933684349060059
15,0.9810774922370911,0.2593994736671448,0.7406002283096313,1e-04,0.9731002449989319,0.32840561866760254,0.6715944409370422
16,0.983203113079071,0.28350895643234253,0.7164914011955261,1e-04,0.9718512296676636,0.3865125775337219,0.6134873628616333
17,0.984938383102417,0.2899671494960785,0.7100326418876648,1e-04,0.9841471910476685,0.3755311071872711,0.624468982219696
18,0.9852533340454102,0.3161557614803314,0.6838444471359253,1e-04,0.9872857332229614,0.4150102734565735,0.5849897265434265
19,0.9870116114616394,0.33315879106521606,0.6668409705162048,1e-04,0.9814522862434387,0.3886931240558624,0.6113067269325256
20,0.9871920943260193,0.35755541920661926,0.6424447894096375,1e-04,0.9847710728645325,0.4951298236846924,0.5048701763153076
21,0.9887351989746094,0.3685671389102936,0.6314331889152527,1e-04,0.9866918325424194,0.47349679470062256,0.5265031456947327
22,0.9878551363945007,0.37712928652763367,0.6228710412979126,1e-04,0.9702019691467285,0.43266165256500244,0.5673382878303528
23,0.9874863028526306,0.3827180862426758,0.617281973361969,1e-04,0.984079122543335,0.5268468260765076,0.47315317392349243
24,0.9890396595001221,0.40123674273490906,0.5987633466720581,1e-04,0.9869670867919922,0.5101526975631714,0.4898472726345062
25,0.9900702834129333,0.4194195866584778,0.5805803537368774,1e-04,0.9862865805625916,0.5096047520637512,0.4903952479362488
26,0.9895392656326294,0.4248492121696472,0.575150728225708,1e-04,0.9863927364349365,0.5455225110054016,0.4544773995876312
27,0.990615963935852,0.4356279969215393,0.5643721222877502,1e-04,0.9885116815567017,0.5668555498123169,0.4331444799900055
28,0.9902055263519287,0.43400537967681885,0.5659946203231812,1e-04,0.9886153340339661,0.5528400540351868,0.44715985655784607
29,0.9911028146743774,0.44201600551605225,0.557983934879303,1e-04,0.9887493848800659,0.5774703621864319,0.4225296676158905
30,0.9901437163352966,0.44398269057273865,0.5560171604156494,1e-04,0.9885056614875793,0.5872483849525452,0.41275155544281006
31,0.990855872631073,0.4586966633796692,0.541303277015686,1e-04,0.9887202978134155,0.5728566646575928,0.4271433353424072
32,0.991587221622467,0.4662942886352539,0.5337055921554565,1e-04,0.9826381206512451,0.5529138445854187,0.4470861852169037
33,0.9914889931678772,0.47140267491340637,0.528597354888916,1e-04,0.9887917041778564,0.5943472981452942,0.4056527614593506
34,0.9920969009399414,0.4897601008415222,0.510239839553833,1e-04,0.9801496863365173,0.5106855034828186,0.489314466714859
35,0.9914073944091797,0.4867860674858093,0.5132139921188354,1e-04,0.989102303981781,0.5660204291343689,0.4339796304702759
36,0.990902304649353,0.4815957546234131,0.5184040665626526,1e-04,0.9859562516212463,0.5415297150611877,0.45847028493881226
37,0.9918224215507507,0.48152363300323486,0.5184763073921204,1e-05,0.9899484515190125,0.5694422125816345,0.43055784702301025
38,0.992633581161499,0.4976884722709656,0.5023115873336792,1e-05,0.9897863864898682,0.5996932983398438,0.4003066420555115
