epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.9512407779693604,0.23891255259513855,0.7610871195793152,1e-04,0.9834154844284058,0.1959492266178131,0.8040507435798645
1,0.9707792401313782,0.2878992557525635,0.7121006846427917,1e-04,0.9463065266609192,0.25572970509529114,0.744270384311676
2,0.9696881175041199,0.2726387679576874,0.7273612022399902,1e-04,0.9026113748550415,0.213010773062706,0.7869892716407776
3,0.9696514010429382,0.2829017639160156,0.7170986533164978,1e-04,0.9748420715332031,0.3364706039428711,0.6635293960571289
4,0.9738799333572388,0.30493175983428955,0.6950682401657104,1e-04,0.9814750552177429,0.3557265102863312,0.6442734599113464
5,0.9732100367546082,0.32006970047950745,0.6799303889274597,1e-04,0.9421601295471191,0.1703229546546936,0.8296771049499512
6,0.9703806638717651,0.3042454719543457,0.6957544684410095,1e-04,0.8289136290550232,0.15142343938350677,0.848576545715332
7,0.9733110070228577,0.3209564983844757,0.6790432929992676,1e-04,0.9744985103607178,0.379836767911911,0.6201632618904114
8,0.9742228388786316,0.32533514499664307,0.6746648550033569,1e-04,0.9797294735908508,0.35291510820388794,0.6470848321914673
9,0.9761108160018921,0.335418701171875,0.6645811796188354,1e-04,0.9640530943870544,0.3336542844772339,0.6663457155227661
10,0.9756250977516174,0.34502193331718445,0.6549778580665588,1e-04,0.9550763964653015,0.33748769760131836,0.6625121831893921
11,0.9750922322273254,0.35547834634780884,0.6445220708847046,1e-05,0.9792927503585815,0.39506635069847107,0.6049336791038513
12,0.9775933623313904,0.38507306575775146,0.6149270534515381,1e-05,0.9832483530044556,0.3179644048213959,0.6820356249809265
13,0.9768230319023132,0.3726215362548828,0.627378523349762,1e-05,0.9782904982566833,0.40926051139831543,0.5907394886016846
14,0.9773180484771729,0.39126673340797424,0.6087333559989929,1e-05,0.983400821685791,0.3720192313194275,0.6279808282852173
15,0.977558434009552,0.3916807174682617,0.6083195209503174,1e-05,0.9829978346824646,0.34374770522117615,0.6562522649765015
16,0.9786457419395447,0.3991682231426239,0.6008318066596985,1e-05,0.9838612079620361,0.3895028829574585,0.6104971766471863
17,0.9779596924781799,0.39722344279289246,0.6027767062187195,1e-06,0.9816386699676514,0.41865065693855286,0.5813493132591248
18,0.9781354069709778,0.398363322019577,0.6016366481781006,1e-06,0.9788820743560791,0.3811499774456024,0.61885005235672
19,0.9780319929122925,0.4025895893573761,0.5974105596542358,1e-06,0.9821304678916931,0.3651716709136963,0.6348283290863037
20,0.9783864617347717,0.40387389063835144,0.5961262583732605,1e-06,0.9844757318496704,0.36766207218170166,0.6323378682136536
21,0.9785655736923218,0.4073866903781891,0.5926132798194885,1e-07,0.979148805141449,0.36632657051086426,0.6336733102798462
22,0.978385865688324,0.4091191291809082,0.5908808708190918,1e-07,0.9812577962875366,0.4291185140609741,0.5708814859390259
23,0.9784252047538757,0.402709424495697,0.5972901582717896,1e-07,0.9836830496788025,0.391344279050827,0.6086557507514954
24,0.9784969687461853,0.4086275100708008,0.5913723707199097,1e-07,0.9794542193412781,0.3391275107860565,0.6608724594116211
25,0.9787235260009766,0.40312618017196655,0.5968738198280334,1e-07,0.9850533604621887,0.47707945108413696,0.522920548915863
26,0.9781522154808044,0.4018405079841614,0.598159670829773,1e-07,0.9775256514549255,0.36860576272010803,0.6313942670822144
27,0.978305459022522,0.41256284713745117,0.5874372124671936,1e-07,0.9833017587661743,0.35543954372406006,0.6445605754852295
28,0.9782851338386536,0.40893805027008057,0.5910619497299194,1e-07,0.9853900671005249,0.438313364982605,0.5616865754127502
29,0.9780815839767456,0.39850637316703796,0.6014935374259949,1e-08,0.9788162708282471,0.36151862144470215,0.6384814381599426
30,0.978436291217804,0.414853572845459,0.5851463079452515,1e-08,0.9839521050453186,0.42881515622138977,0.5711848735809326
