epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.9614858031272888,0.24712307751178741,0.7528769969940186,1e-04,0.9829291701316833,0.1714596301317215,0.8285404443740845
1,0.9721522331237793,0.2673628330230713,0.7326371669769287,1e-04,0.9310984015464783,0.2769542634487152,0.7230457663536072
2,0.9729058146476746,0.30490487813949585,0.6950952410697937,1e-04,0.9405750036239624,0.2710499167442322,0.728950023651123
3,0.9737721085548401,0.30944207310676575,0.6905579566955566,1e-04,0.8716094493865967,0.20099219679832458,0.7990077137947083
4,0.9717279076576233,0.3099125921726227,0.6900874376296997,1e-04,0.9793816804885864,0.17243166267871857,0.8275683522224426
5,0.9777783155441284,0.34659308195114136,0.6534068584442139,1e-05,0.9679524302482605,0.34421780705451965,0.6557822823524475
6,0.9783105254173279,0.3604627549648285,0.6395371556282043,1e-05,0.9786671996116638,0.2920525074005127,0.7079475522041321
7,0.9787456393241882,0.3822866976261139,0.6177132725715637,1e-05,0.9796339273452759,0.287584125995636,0.712415874004364
8,0.9795263409614563,0.38984259963035583,0.6101574897766113,1e-05,0.9731233716011047,0.29891857504844666,0.7010815143585205
9,0.9799386858940125,0.3977647125720978,0.6022351980209351,1e-06,0.9741916656494141,0.29662567377090454,0.7033743262290955
10,0.9798910021781921,0.3995199501514435,0.6004799008369446,1e-06,0.9742439985275269,0.3470001518726349,0.6529998183250427
11,0.9790027737617493,0.38897407054901123,0.611025869846344,1e-06,0.9735467433929443,0.2983747124671936,0.7016252875328064
12,0.97970050573349,0.39792537689208984,0.6020748019218445,1e-06,0.9684383869171143,0.3300010859966278,0.6699989438056946
13,0.979544997215271,0.40816712379455566,0.5918329358100891,1e-06,0.9750057458877563,0.29886603355407715,0.7011339664459229
14,0.9797413945198059,0.40035197138786316,0.599648118019104,1e-07,0.9753838181495667,0.304042786359787,0.6959570646286011
15,0.9801201224327087,0.3940223753452301,0.6059772372245789,1e-07,0.9695360064506531,0.2714290916919708,0.7285708785057068
