epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.9260604381561279,0.17031483352184296,0.10209447145462036,0.8298991322517395,0.001,0.8926058411598206,0.2266245186328888,0.14413727819919586,0.7733754515647888
1,0.9753244519233704,0.3018951714038849,0.19508178532123566,0.6985618472099304,0.001,0.9240930676460266,0.24619989097118378,0.16300895810127258,0.7537999749183655
2,0.9772666692733765,0.32865679264068604,0.22012506425380707,0.6714847683906555,0.001,0.9698476195335388,0.07603025436401367,0.04673157259821892,0.9239697456359863
3,0.9770911335945129,0.3206411898136139,0.21436548233032227,0.6786497831344604,0.001,0.9723687171936035,0.10061854124069214,0.06626594066619873,0.8993815779685974
4,0.9781405925750732,0.33301666378974915,0.22377771139144897,0.666498064994812,0.001,0.9707922339439392,0.2659286856651306,0.17779773473739624,0.7340713739395142
5,0.9777729511260986,0.33438313007354736,0.22566834092140198,0.6658800840377808,0.001,0.9619902968406677,0.29581746459007263,0.1959676742553711,0.704182505607605
6,0.9777631163597107,0.34000280499458313,0.23370662331581116,0.6597738862037659,0.001,0.9755769371986389,0.24986149370670319,0.17535381019115448,0.7501384019851685
7,0.9785391688346863,0.3489876389503479,0.23733186721801758,0.6507355570793152,0.001,0.9694007635116577,0.040147699415683746,0.02303066849708557,0.9598522186279297
8,0.9782328605651855,0.34488239884376526,0.23551245033740997,0.6553080677986145,0.001,0.9698086977005005,0.10332001000642776,0.06074186787009239,0.8966799974441528
9,0.9794036149978638,0.35966452956199646,0.24588853120803833,0.6406374573707581,0.000100000005,0.9712201952934265,0.12346061319112778,0.07428886741399765,0.876539409160614
10,0.9812077283859253,0.3725832402706146,0.25709861516952515,0.6283289194107056,0.000100000005,0.9702187180519104,0.12281692773103714,0.07607290148735046,0.877183198928833
