epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.8344424962997437,0.10837839543819427,0.060254815965890884,0.891521155834198,1e-04,0.9312050342559814,0.19061249494552612,0.11779316514730453,0.8093874454498291
1,0.9180387854576111,0.1639290601015091,0.09482097625732422,0.8361446261405945,1e-04,0.9235970377922058,0.21320611238479614,0.13753095269203186,0.7867940068244934
2,0.9437865018844604,0.221293643116951,0.13459080457687378,0.7789515852928162,1e-04,0.937498152256012,0.23222403228282928,0.14900070428848267,0.7677760124206543
3,0.9609752297401428,0.26745128631591797,0.16829918324947357,0.731794536113739,1e-04,0.9781161546707153,0.19292590022087097,0.12675800919532776,0.8070740699768066
4,0.9715723395347595,0.32299190759658813,0.2116963267326355,0.6762866973876953,1e-04,0.9733909964561462,0.14313682913780212,0.08651036024093628,0.8568631410598755
5,0.9763866662979126,0.35700690746307373,0.24036191403865814,0.6431487798690796,1e-04,0.9411703944206238,0.2926912307739258,0.1905633956193924,0.7073088884353638
6,0.9790719747543335,0.39070752263069153,0.2712981104850769,0.6087360382080078,1e-04,0.968573808670044,0.27788305282592773,0.1847342699766159,0.7221168875694275
7,0.9800158739089966,0.4152512848377228,0.2935160994529724,0.5843963623046875,1e-04,0.9766666293144226,0.2888684570789337,0.21683554351329803,0.7111315131187439
8,0.9807201027870178,0.4092476963996887,0.2877056896686554,0.5906975269317627,1e-04,0.9783356189727783,0.3465759754180908,0.24173122644424438,0.6534240245819092
9,0.9816190600395203,0.42962217330932617,0.3041421175003052,0.5702831149101257,1e-04,0.9710111618041992,0.31603917479515076,0.21865211427211761,0.6839609146118164
10,0.9828861951828003,0.4276825487613678,0.30285802483558655,0.5736460089683533,1e-04,0.9747225642204285,0.3767120838165283,0.2771049737930298,0.6232879161834717
11,0.9840105772018433,0.4557381272315979,0.32707545161247253,0.5433390736579895,1e-04,0.9776312708854675,0.35572367906570435,0.2589702904224396,0.6442763209342957
12,0.9833449125289917,0.43952518701553345,0.3152512013912201,0.5612668395042419,1e-04,0.9761612415313721,0.3707149922847748,0.2670205533504486,0.6292850375175476
13,0.9839762449264526,0.45435571670532227,0.32699349522590637,0.5458283424377441,1e-04,0.9609010815620422,0.3481627106666565,0.2342439591884613,0.651837170124054
14,0.9822912216186523,0.45354437828063965,0.3296603262424469,0.5464805960655212,1e-05,0.9786519408226013,0.3629060983657837,0.26929762959480286,0.6370939612388611
15,0.9833288788795471,0.47359010577201843,0.34767791628837585,0.5266376733779907,1e-05,0.9794045686721802,0.41396382451057434,0.3039693534374237,0.5860362648963928
16,0.9848070740699768,0.4914553761482239,0.3618659973144531,0.5074630379676819,1e-05,0.9807433485984802,0.4404946565628052,0.3196922540664673,0.5595053434371948
17,0.984764039516449,0.4851854145526886,0.3572978675365448,0.5156322121620178,1e-05,0.9800955653190613,0.3809798061847687,0.2772347629070282,0.6190200448036194
18,0.9851945042610168,0.48596352338790894,0.3603195250034332,0.5139439702033997,1e-05,0.9817996025085449,0.4877905547618866,0.36120906472206116,0.5122094750404358
19,0.9854311347007751,0.4960939288139343,0.3688167929649353,0.5041981339454651,1e-05,0.9809129238128662,0.4520251750946045,0.34266090393066406,0.5479748249053955
