epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.9150860905647278,0.17047613859176636,0.10265857726335526,0.8295239210128784,0.001,0.9638962745666504,0.292563796043396,0.18957285583019257,0.7074360847473145
1,0.9669582843780518,0.2724469304084778,0.17485004663467407,0.7275529503822327,0.001,0.9657084941864014,0.33019495010375977,0.21419987082481384,0.6698050498962402
2,0.9691283106803894,0.29339879751205444,0.19029386341571808,0.7066012024879456,0.001,0.9554412961006165,0.27825480699539185,0.17219674587249756,0.7217451333999634
3,0.972523033618927,0.30716994404792786,0.20225004851818085,0.6928302049636841,0.001,0.9769597053527832,0.34853723645210266,0.23280036449432373,0.6514626145362854
4,0.9717987775802612,0.31034937500953674,0.2040734440088272,0.6896505355834961,0.001,0.9896117448806763,0.12128741294145584,0.07650487124919891,0.8787124752998352
5,0.9727100133895874,0.30976560711860657,0.20319890975952148,0.6902338862419128,0.001,0.9880675077438354,0.3673560619354248,0.258961945772171,0.6326440572738647
6,0.9725653529167175,0.31689223647117615,0.21121405065059662,0.6831080317497253,0.001,0.9886566400527954,0.3003730773925781,0.2030927687883377,0.6996270418167114
7,0.9739562273025513,0.31372499465942383,0.2073778212070465,0.6862747669219971,0.001,0.9889547824859619,0.12052377313375473,0.07429294288158417,0.8794761300086975
8,0.9728145003318787,0.31342601776123047,0.2074725329875946,0.6865736842155457,0.001,0.9865245223045349,0.32658860087394714,0.2172914445400238,0.6734114289283752
9,0.9735733866691589,0.3257421851158142,0.21668154001235962,0.674257755279541,0.000100000005,0.9898504018783569,0.3774401843547821,0.2621362805366516,0.6225599646568298
10,0.97438645362854,0.33109596371650696,0.22159843146800995,0.6689042448997498,0.000100000005,0.9878591895103455,0.3244377374649048,0.22008274495601654,0.67556232213974
11,0.9749276638031006,0.3378966748714447,0.22753889858722687,0.6621030569076538,0.000100000005,0.990401029586792,0.3311121463775635,0.2234853059053421,0.6688879132270813
12,0.9747558832168579,0.3398354649543762,0.23378753662109375,0.6601645350456238,0.000100000005,0.9894373416900635,0.30295807123184204,0.20047295093536377,0.6970418691635132
13,0.9752920269966125,0.3379361927509308,0.2309173047542572,0.6620640158653259,1.0000001e-05,0.9873216152191162,0.28476718068122864,0.1849251091480255,0.7152329087257385
14,0.9749628901481628,0.34137967228889465,0.23137782514095306,0.6586201786994934,1.0000001e-05,0.9889304041862488,0.2930799126625061,0.19495739042758942,0.7069201469421387
