epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.892388641834259,0.13013823330402374,0.07464057952165604,0.8698617219924927,1e-04,0.9436578750610352,0.1512298434972763,0.08831191807985306,0.8487701416015625
1,0.9580346941947937,0.20396919548511505,0.12182221561670303,0.7960304617881775,1e-04,0.9759792685508728,0.16836243867874146,0.10008394718170166,0.8316375613212585
2,0.9708303809165955,0.2806108295917511,0.177213653922081,0.7193889021873474,1e-04,0.9823634028434753,0.08367244899272919,0.04478584975004196,0.9163276553153992
3,0.9727835059165955,0.3198491036891937,0.2070167064666748,0.6801509857177734,1e-04,0.6489275097846985,0.057920437306165695,0.030682191252708435,0.9420796632766724
4,0.9757981300354004,0.35797008872032166,0.2380102276802063,0.6420300006866455,1e-04,0.9642961621284485,0.32425978779792786,0.21794098615646362,0.6757402420043945
5,0.9759150147438049,0.3576025366783142,0.23975779116153717,0.6423975229263306,1e-04,0.8364824056625366,0.1831107884645462,0.11301484704017639,0.8168891668319702
6,0.9775052070617676,0.3789724111557007,0.2578414976596832,0.6210274696350098,1e-04,0.9808420538902283,0.3750583827495575,0.2700248062610626,0.6249416470527649
7,0.9781284928321838,0.40620338916778564,0.28343942761421204,0.5937964916229248,1e-04,0.9844264984130859,0.16982467472553253,0.11327099800109863,0.8301752805709839
8,0.9794708490371704,0.4152395725250244,0.2886333763599396,0.5847606062889099,1e-04,0.9852189421653748,0.23192566633224487,0.15564168989658356,0.7680745124816895
9,0.9798885583877563,0.43117132782936096,0.3019455373287201,0.5688287615776062,1e-04,0.9706576466560364,0.3057601749897003,0.2027532458305359,0.6942397952079773
10,0.9818300604820251,0.45625069737434387,0.3267769515514374,0.5437493920326233,1e-05,0.9821731448173523,0.4333876669406891,0.32034358382225037,0.5666123032569885
11,0.9820091724395752,0.45923659205436707,0.3291153013706207,0.5407634377479553,1e-05,0.98227459192276,0.36862343549728394,0.26450660824775696,0.6313764452934265
12,0.9828252196311951,0.47284650802612305,0.34206297993659973,0.5271534323692322,1e-05,0.9792589545249939,0.437901109457016,0.3152806758880615,0.5620989799499512
13,0.9823920726776123,0.4758659899234772,0.34420421719551086,0.5241339206695557,1e-05,0.9863877296447754,0.3599597215652466,0.2613399922847748,0.6400403380393982
14,0.9831964373588562,0.4879179894924164,0.3558972477912903,0.512082040309906,1e-05,0.9826499819755554,0.3965504467487335,0.2803420126438141,0.6034495234489441
15,0.9837257266044617,0.4889112412929535,0.35579100251197815,0.5110888481140137,1e-05,0.9842960834503174,0.40440118312835693,0.294423371553421,0.5955987572669983
16,0.9828873872756958,0.4913507103919983,0.35654547810554504,0.5086492896080017,1e-06,0.9812536239624023,0.43753865361213684,0.3213629424571991,0.5624613165855408
17,0.9840096831321716,0.49339210987091064,0.36049365997314453,0.5066078901290894,1e-06,0.9851658940315247,0.45647114515304565,0.32863545417785645,0.5435287952423096
18,0.9831532835960388,0.4742143154144287,0.3425399363040924,0.5257856249809265,1e-06,0.9886077046394348,0.4534580409526825,0.33466652035713196,0.5465419888496399
19,0.9835736751556396,0.48762476444244385,0.3551613986492157,0.5123752355575562,1e-06,0.9802523851394653,0.3758029043674469,0.2732582986354828,0.6241971850395203
20,0.9837060570716858,0.5027042627334595,0.36831608414649963,0.4972957670688629,1e-06,0.9839059710502625,0.4925977885723114,0.36707594990730286,0.507402241230011
21,0.9837637543678284,0.49784353375434875,0.36457309126853943,0.5021564364433289,1e-06,0.9849280714988708,0.4288816452026367,0.3152393400669098,0.5711184144020081
22,0.9838311672210693,0.48957809805870056,0.3576049208641052,0.5104219317436218,1e-06,0.9869412183761597,0.49909451603889465,0.3671676814556122,0.5009055733680725
23,0.9836527109146118,0.500206470489502,0.3687422275543213,0.49979352951049805,1e-06,0.9805148839950562,0.4269571304321289,0.30587857961654663,0.5730428695678711
24,0.9838122725486755,0.5087212324142456,0.3741846978664398,0.4912787079811096,1e-06,0.9840977191925049,0.4385516941547394,0.33132272958755493,0.5614482760429382
25,0.9842396974563599,0.4985153377056122,0.3634810447692871,0.5014846920967102,1e-06,0.9835165143013,0.41551390290260315,0.3018942177295685,0.584486186504364
26,0.9840943813323975,0.499808669090271,0.36631107330322266,0.5001913905143738,1e-07,0.9861823916435242,0.4768562316894531,0.35256800055503845,0.5231437087059021
27,0.9837949275970459,0.49831151962280273,0.36523139476776123,0.5016884207725525,1e-07,0.9825085401535034,0.38121551275253296,0.26722046732902527,0.6187843680381775
