epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.6362290978431702,0.06878916919231415,0.9312106370925903,1e-04,0.8450251221656799,0.08531990647315979,0.914680004119873
1,0.7878469824790955,0.09329912066459656,0.9067007303237915,1e-04,0.8111715912818909,0.08833886682987213,0.9116610288619995
2,0.840519368648529,0.11669240146875381,0.8833076357841492,1e-04,0.8910176157951355,0.12775057554244995,0.87224942445755
3,0.8839482665061951,0.14487360417842865,0.8551263809204102,1e-04,0.8610491156578064,0.1171465814113617,0.8828533887863159
4,0.9140362739562988,0.17796194553375244,0.8220381140708923,1e-04,0.9301922917366028,0.2068759649991989,0.7931240200996399
5,0.9351387619972229,0.2138586938381195,0.786141037940979,1e-04,0.9586519002914429,0.2720162868499756,0.7279836535453796
6,0.9513033628463745,0.25070029497146606,0.749299168586731,1e-04,0.9589304327964783,0.2745497226715088,0.7254502773284912
7,0.9630157947540283,0.29669317603111267,0.7033066749572754,1e-04,0.9736220240592957,0.28816744685173035,0.7118324637413025
8,0.971977710723877,0.35100069642066956,0.6489995121955872,1e-04,0.9879477620124817,0.30046045780181885,0.6995394825935364
9,0.9785507321357727,0.4101707637310028,0.58982914686203,1e-04,0.9897182583808899,0.34552130103111267,0.6544787287712097
10,0.9831008911132812,0.48062342405319214,0.519376814365387,1e-04,0.9887606501579285,0.5070144534111023,0.49298548698425293
11,0.9860594272613525,0.5315214991569519,0.4684784710407257,1e-04,0.9920440316200256,0.5009438991546631,0.49905604124069214
12,0.9868167042732239,0.5585951209068298,0.44140487909317017,1e-04,0.991557776927948,0.43251729011535645,0.5674826502799988
13,0.9868799448013306,0.581287145614624,0.41871312260627747,1e-04,0.9927353858947754,0.5299210548400879,0.4700790345668793
14,0.987570583820343,0.6004676818847656,0.3995324671268463,1e-04,0.9923916459083557,0.5685816407203674,0.4314182996749878
15,0.9889109134674072,0.6244214773178101,0.3755785822868347,1e-04,0.992563784122467,0.5609256625175476,0.43907439708709717
16,0.9882339239120483,0.6310499310493469,0.3689500391483307,1e-04,0.9916872382164001,0.4847972095012665,0.5152028203010559
17,0.9889609217643738,0.6374264359474182,0.3625738024711609,1e-04,0.9935532808303833,0.6424466967582703,0.35755330324172974
18,0.9894609451293945,0.6551104784011841,0.3448895812034607,1e-04,0.9909237027168274,0.3735646605491638,0.6264352202415466
19,0.9897418022155762,0.6468077898025513,0.3531923294067383,1e-04,0.993132472038269,0.5784634947776794,0.4215364456176758
20,0.9882352948188782,0.6333443522453308,0.366655170917511,1e-04,0.9924355745315552,0.5368874669075012,0.46311259269714355
21,0.9895374178886414,0.6645814180374146,0.3354184627532959,1e-05,0.991493284702301,0.5572698712348938,0.4427301585674286
22,0.9902267456054688,0.6789862513542175,0.32101383805274963,1e-05,0.9921993017196655,0.5473824143409729,0.45261749625205994
