epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.6272793412208557,0.06204422190785408,0.9379562735557556,1e-04,0.8601989150047302,0.10035304725170135,0.8996469974517822
1,0.8998693227767944,0.09991280734539032,0.9000870585441589,1e-04,0.9438508749008179,0.13794749975204468,0.8620525002479553
2,0.9432156682014465,0.13052241504192352,0.8694777488708496,1e-04,0.9642316102981567,0.18248067796230316,0.8175194263458252
3,0.9579812288284302,0.15182416141033173,0.8481760025024414,1e-04,0.9689000844955444,0.2002062201499939,0.7997937202453613
4,0.9656093716621399,0.17160765826702118,0.8283925652503967,1e-04,0.9572122097015381,0.23562434315681458,0.7643758058547974
5,0.9683021306991577,0.1936468929052353,0.8063529133796692,1e-04,0.967993974685669,0.24070604145526886,0.7592939734458923
6,0.9722549915313721,0.20784907042980194,0.792150616645813,1e-04,0.9625769853591919,0.2929975390434265,0.7070023417472839
7,0.9761701226234436,0.22338217496871948,0.7766175270080566,1e-04,0.974481999874115,0.39700189232826233,0.6029980778694153
8,0.977240800857544,0.2420697957277298,0.7579300403594971,1e-04,0.977793276309967,0.3800761103630066,0.6199238896369934
9,0.9779565334320068,0.2521270513534546,0.7478728890419006,1e-04,0.9724425077438354,0.3980463445186615,0.6019536256790161
10,0.9838830828666687,0.2706431448459625,0.7293568849563599,1e-04,0.9831982254981995,0.4564462900161743,0.5435536503791809
11,0.9821726083755493,0.2899777293205261,0.7100223898887634,1e-04,0.9800816774368286,0.529292643070221,0.47070732712745667
12,0.9846916794776917,0.3884724974632263,0.6115273833274841,1e-04,0.9874447584152222,0.40382781624794006,0.5961720943450928
13,0.9838237166404724,0.414963960647583,0.5850359201431274,1e-04,0.9819315075874329,0.4603264331817627,0.5396735668182373
14,0.987298309803009,0.472095251083374,0.5279046893119812,1e-04,0.9840783476829529,0.4348335266113281,0.5651664137840271
15,0.9891567826271057,0.505142867565155,0.4948570728302002,1e-05,0.9869203567504883,0.5461003184318542,0.45389968156814575
16,0.9898115396499634,0.5243193507194519,0.47568055987358093,1e-05,0.9872967600822449,0.552426278591156,0.44757381081581116
17,0.9899712800979614,0.5203196406364441,0.4796803891658783,1e-05,0.9867064952850342,0.5557391047477722,0.44426092505455017
18,0.9903379678726196,0.5350167155265808,0.4649832546710968,1e-05,0.9852442145347595,0.49787476658821106,0.5021252036094666
19,0.9902664422988892,0.5337027907371521,0.46629729866981506,1e-05,0.9897614121437073,0.5617727041244507,0.4382273554801941
20,0.9907892942428589,0.5349070429801941,0.46509307622909546,1e-05,0.9882033467292786,0.4673418402671814,0.5326582789421082
21,0.990952730178833,0.5466805100440979,0.45331937074661255,1e-05,0.9888120889663696,0.5590353608131409,0.4409646987915039
22,0.9902231097221375,0.5371752381324768,0.46282461285591125,1e-05,0.9876310229301453,0.6201416850090027,0.3798583745956421
23,0.9909247756004333,0.5509588718414307,0.4490411877632141,1e-05,0.9890446662902832,0.5627768635749817,0.4372231364250183
24,0.9910947680473328,0.5601871013641357,0.43981295824050903,1e-05,0.9854804873466492,0.5521360039710999,0.44786399602890015
25,0.9915890097618103,0.5608161091804504,0.43918395042419434,1e-05,0.9903523921966553,0.5527009963989258,0.44729897379875183
26,0.9914531707763672,0.5643997192382812,0.4356003999710083,1e-06,0.981736958026886,0.5524268746376038,0.44757315516471863
27,0.9911201596260071,0.5715128183364868,0.4284871518611908,1e-06,0.9871518015861511,0.5228686332702637,0.4771314263343811
