epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.9569530487060547,0.2593249976634979,0.16655485332012177,0.7406750321388245,1e-04,0.9881551861763,0.00021971538080833852,5.00204877907864e-16,0.9997801780700684
1,0.9674302935600281,0.27543026208877563,0.17823101580142975,0.7245698571205139,1e-04,0.9887663125991821,0.18010200560092926,0.10864044725894928,0.8198981285095215
2,0.9636099934577942,0.2839086055755615,0.1847008913755417,0.7160916328430176,1e-04,0.9679568409919739,0.31339696049690247,0.20026424527168274,0.6866031885147095
3,0.9710357785224915,0.2982921898365021,0.19522139430046082,0.7017073631286621,1e-04,0.9639763236045837,0.3002226948738098,0.19292820990085602,0.6997771859169006
4,0.9692185521125793,0.2972397804260254,0.19604915380477905,0.7027602791786194,1e-04,0.9884307384490967,0.1354174017906189,0.0808664932847023,0.8645825386047363
5,0.9692176580429077,0.29707783460617065,0.1925724595785141,0.7029223442077637,1e-04,0.9885299801826477,0.1898394376039505,0.11667770147323608,0.8101604580879211
6,0.9724084734916687,0.31670328974723816,0.21316371858119965,0.6832967400550842,1e-05,0.9778149127960205,0.3255405128002167,0.22236818075180054,0.6744593381881714
7,0.9730348587036133,0.32022398710250854,0.21194002032279968,0.6797758936882019,1e-05,0.9867919683456421,0.3823644518852234,0.27065297961235046,0.6176354885101318
8,0.9731760621070862,0.3220280706882477,0.21507124602794647,0.6779717803001404,1e-05,0.9874379634857178,0.34399276971817017,0.22756585478782654,0.6560071706771851
9,0.9722903966903687,0.326499342918396,0.21823489665985107,0.6735003590583801,1e-05,0.9895941019058228,0.17914587259292603,0.11102040112018585,0.8208542466163635
10,0.9728941917419434,0.33636581897735596,0.2269529104232788,0.6636345386505127,1e-05,0.9762267470359802,0.3839085102081299,0.26921170949935913,0.6160914897918701
11,0.9735033512115479,0.3433087468147278,0.2342924326658249,0.6566913723945618,1e-05,0.9903904795646667,0.09336165338754654,0.05942104011774063,0.9066384434700012
12,0.9733141660690308,0.34450453519821167,0.23646889626979828,0.6554955840110779,1e-05,0.9882736206054688,0.32777082920074463,0.22807984054088593,0.6722291707992554
13,0.9735609889030457,0.34424304962158203,0.235271155834198,0.6557571291923523,1e-05,0.9881962537765503,0.0038410990964621305,0.001903689350001514,0.9961589574813843
14,0.9735413789749146,0.3401508331298828,0.23194371163845062,0.6598489880561829,1e-06,0.9797376394271851,0.3431311547756195,0.23274491727352142,0.6568688154220581
15,0.9734866619110107,0.346636563539505,0.23650942742824554,0.6533635854721069,1e-06,0.9840353727340698,0.37328052520751953,0.2521918714046478,0.6267193555831909
