epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.9681345224380493,0.2727542817592621,0.17633594572544098,0.7272456884384155,1e-04,0.9835236072540283,0.011796490289270878,0.006477121263742447,0.9882034659385681
1,0.9736499190330505,0.29791900515556335,0.19801467657089233,0.702080488204956,1e-04,0.8992407321929932,0.24374011158943176,0.16308987140655518,0.7562600374221802
2,0.9724775552749634,0.3056931495666504,0.20149800181388855,0.6943070888519287,1e-04,0.9283832907676697,0.27508872747421265,0.18475466966629028,0.7249112129211426
3,0.9715992212295532,0.3057071566581726,0.2000255435705185,0.6942926645278931,1e-04,0.9567713141441345,0.27123120427131653,0.18307344615459442,0.7287688255310059
4,0.9729559421539307,0.312666654586792,0.20792895555496216,0.6873331665992737,1e-04,0.9728992581367493,0.2761707007884979,0.18735049664974213,0.7238292694091797
5,0.9754635691642761,0.32036811113357544,0.21597477793693542,0.6796318292617798,1e-04,0.9657166600227356,0.3116157054901123,0.20540091395378113,0.6883843541145325
6,0.9738332033157349,0.3189915418624878,0.212180495262146,0.6810086965560913,1e-04,0.9826287627220154,0.2228216826915741,0.15036600828170776,0.7771782875061035
7,0.9754075407981873,0.3356947600841522,0.22787126898765564,0.6643053889274597,1e-04,0.9832220673561096,1.625419521200655e-10,8.127096912113885e-11,1.0
8,0.9749706387519836,0.33499133586883545,0.22602960467338562,0.6650089621543884,1e-04,0.9828283190727234,0.202153280377388,0.12656298279762268,0.7978469133377075
9,0.976225733757019,0.3624783456325531,0.24794013798236847,0.637521505355835,1e-05,0.9639524817466736,0.27139851450920105,0.18283531069755554,0.7286015152931213
10,0.9771932363510132,0.37638232111930847,0.26239004731178284,0.6236174702644348,1e-05,0.9776647090911865,0.3188849985599518,0.2311287373304367,0.6811149716377258
11,0.9760182499885559,0.3735005855560303,0.2586590349674225,0.6264994740486145,1e-05,0.976273238658905,0.2652355134487152,0.18333081901073456,0.7347645163536072
12,0.9769582152366638,0.3870469331741333,0.26820629835128784,0.6129530668258667,1e-05,0.9706183075904846,0.3286430835723877,0.23289628326892853,0.6713568568229675
13,0.976940393447876,0.39260149002075195,0.27327844500541687,0.6073984503746033,1e-05,0.981609582901001,0.27931347489356995,0.1976330727338791,0.7206865549087524
14,0.9770622253417969,0.38836392760276794,0.2713148295879364,0.6116363406181335,1e-05,0.980677604675293,0.23015518486499786,0.14928647875785828,0.7698448300361633
15,0.9776543378829956,0.3839775025844574,0.26397526264190674,0.6160224080085754,1e-05,0.9796900749206543,0.27170220017433167,0.18746480345726013,0.7282977104187012
16,0.9772801399230957,0.40320757031440735,0.2814669907093048,0.5967926383018494,1e-06,0.9746007919311523,0.34377163648605347,0.24936625361442566,0.6562283635139465
17,0.9778832793235779,0.38977617025375366,0.2708585262298584,0.6102235913276672,1e-06,0.9760315418243408,0.2990783154964447,0.2066096067428589,0.7009216547012329
18,0.977253258228302,0.38432610034942627,0.26597273349761963,0.615673840045929,1e-06,0.983540415763855,0.2934856116771698,0.19918936491012573,0.7065145373344421
19,0.9770470261573792,0.39254283905029297,0.2749975621700287,0.6074572205543518,1e-06,0.9711669087409973,0.2795708477497101,0.20306837558746338,0.7204291820526123
20,0.9768276214599609,0.4072807729244232,0.2857621908187866,0.5927190780639648,1e-07,0.9764031767845154,0.38084039092063904,0.2734212875366211,0.6191595792770386
21,0.9773945212364197,0.40438807010650635,0.283613383769989,0.5956118702888489,1e-07,0.975956380367279,0.2724950909614563,0.18126870691776276,0.7275049090385437
22,0.977591335773468,0.4018986225128174,0.27973487973213196,0.5981014370918274,1e-07,0.9811745882034302,0.3431951701641083,0.24354957044124603,0.6568048000335693
23,0.9771984219551086,0.4106811285018921,0.2892518937587738,0.5893186330795288,1e-07,0.9725314378738403,0.2991834282875061,0.20701627433300018,0.7008166313171387
24,0.9771938323974609,0.4091569781303406,0.28884702920913696,0.5908429622650146,1e-08,0.9756327271461487,0.3152877986431122,0.2220950573682785,0.6847121715545654
25,0.9776799082756042,0.4046515226364136,0.28232136368751526,0.5953487753868103,1e-08,0.9771392345428467,0.3050663471221924,0.21636265516281128,0.6949337720870972
