epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.8127930164337158,0.1073145642876625,0.06184082105755806,0.8926854133605957,1e-04,0.9092388153076172,0.14800001680850983,0.08339176326990128,0.8519999384880066
1,0.893581748008728,0.15114879608154297,0.08925025165081024,0.8488510251045227,1e-04,0.84605872631073,0.1415919065475464,0.0807834342122078,0.8584081530570984
2,0.9285697340965271,0.1941978931427002,0.1165248453617096,0.805802047252655,1e-04,0.9219704866409302,0.21558134257793427,0.13088594377040863,0.7844186425209045
3,0.950352132320404,0.24114038050174713,0.14946304261684418,0.7588599920272827,1e-04,0.9228340983390808,0.2260551154613495,0.13648588955402374,0.7739449739456177
4,0.9629626274108887,0.2804311215877533,0.17879801988601685,0.7195689678192139,1e-04,0.9830637574195862,0.04730161651968956,0.025392619892954826,0.9526984095573425
5,0.9705324769020081,0.3277284502983093,0.21545523405075073,0.6722713112831116,1e-04,0.9607447981834412,0.2393113523721695,0.14849667251110077,0.7606887221336365
6,0.9737200736999512,0.36046019196510315,0.24309971928596497,0.6395397782325745,1e-04,0.9783849716186523,0.3613906502723694,0.24713782966136932,0.6386092901229858
7,0.9780771732330322,0.3924395740032196,0.27062854170799255,0.6075605154037476,1e-04,0.9065792560577393,0.23597776889801025,0.14630840718746185,0.7640221118927002
8,0.9779775142669678,0.4030822217464447,0.2798878848552704,0.5969177484512329,1e-04,0.9798568487167358,0.42819643020629883,0.31217271089553833,0.5718035697937012
9,0.9799016714096069,0.42935115098953247,0.30299606919288635,0.570648729801178,1e-04,0.970019519329071,0.38824227452278137,0.27159804105758667,0.611757755279541
10,0.9809516072273254,0.4398057758808136,0.31280717253685,0.560194194316864,1e-04,0.9727731347084045,0.38251638412475586,0.2595815360546112,0.6174836158752441
11,0.9809178113937378,0.45152026414871216,0.3230019211769104,0.5484798550605774,1e-04,0.9822657704353333,0.3242889940738678,0.22457726299762726,0.6757109761238098
12,0.9819605350494385,0.47126656770706177,0.34228500723838806,0.5287333726882935,1e-05,0.9846245646476746,0.36648282408714294,0.26447567343711853,0.6335170865058899
13,0.9827987551689148,0.46754539012908936,0.3397449851036072,0.5324546694755554,1e-05,0.9819812774658203,0.4607049226760864,0.34778186678886414,0.5392950773239136
14,0.9835174083709717,0.4896545112133026,0.35937657952308655,0.5103455781936646,1e-05,0.9816783666610718,0.38550570607185364,0.2804475426673889,0.6144943237304688
15,0.9840186238288879,0.49365848302841187,0.36118870973587036,0.5063415169715881,1e-05,0.9845312237739563,0.4308128356933594,0.3217349946498871,0.5691871643066406
16,0.9846054315567017,0.5081658363342285,0.37531232833862305,0.4918341636657715,1e-05,0.9848776459693909,0.4517015218734741,0.32420259714126587,0.5482985377311707
17,0.9836453795433044,0.49593767523765564,0.36737358570098877,0.5040623545646667,1e-06,0.9847846031188965,0.47573167085647583,0.3547884523868561,0.5242683291435242
18,0.9837607145309448,0.4914419949054718,0.3614024817943573,0.5085579752922058,1e-06,0.9807218909263611,0.42805275321006775,0.3090920150279999,0.5719472169876099
19,0.9840456247329712,0.49752435088157654,0.3683944344520569,0.5024756193161011,1e-06,0.9839403629302979,0.4259321391582489,0.3138330578804016,0.5740678310394287
20,0.9842513203620911,0.4969322681427002,0.3681522011756897,0.5030677318572998,1e-06,0.9862687587738037,0.4445466101169586,0.3334226608276367,0.555453360080719
21,0.9843415021896362,0.4964272677898407,0.36632290482521057,0.5035727024078369,1e-07,0.9826279878616333,0.43860188126564026,0.32210031151771545,0.5613981485366821
22,0.9838948249816895,0.4925892651081085,0.361939400434494,0.5074107646942139,1e-07,0.9835196733474731,0.4998653531074524,0.3882019519805908,0.5001346468925476
23,0.9840863347053528,0.5006771683692932,0.36791032552719116,0.4993228018283844,1e-07,0.9854686260223389,0.44937941431999207,0.33871516585350037,0.5506206154823303
24,0.9838563799858093,0.49721163511276245,0.3677302598953247,0.5027884244918823,1e-07,0.9816633462905884,0.39508056640625,0.28732144832611084,0.6049193739891052
25,0.9843348264694214,0.5008703470230103,0.37024274468421936,0.49912968277931213,1e-07,0.9873332977294922,0.49369102716445923,0.3761027157306671,0.5063089728355408
26,0.9844607710838318,0.5041784644126892,0.3747045695781708,0.4958215355873108,1e-08,0.9793825149536133,0.44103631377220154,0.3171612322330475,0.5589637160301208
27,0.9840496778488159,0.5075749754905701,0.3775990903377533,0.49242499470710754,1e-08,0.984878420829773,0.42089420557022095,0.3032148480415344,0.5791056752204895
