epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.9419217705726624,0.2689189314842224,0.17443954944610596,0.7310811877250671,1e-04,0.9881551861763,0.002120902296155691,0.0010616056388244033,0.9978792667388916
1,0.9783836603164673,0.39981821179389954,0.2763800323009491,0.6001816391944885,1e-04,0.9886477589607239,0.019088389351963997,0.012055281549692154,0.9809116125106812
2,0.9764989614486694,0.38362064957618713,0.2613300085067749,0.6163792610168457,1e-04,0.9893946647644043,0.4180327355861664,0.2951728403568268,0.581967294216156
3,0.9784813523292542,0.4286043345928192,0.3020196855068207,0.5713955760002136,1e-04,0.9821345210075378,0.3856685161590576,0.2706525921821594,0.6143315434455872
4,0.9799191951751709,0.45260873436927795,0.32544660568237305,0.5473914742469788,1e-04,0.3731614053249359,0.05844138562679291,0.03626594692468643,0.9415585994720459
5,0.9801708459854126,0.46009936928749084,0.33109214901924133,0.5399004220962524,1e-04,0.91419517993927,0.3730953633785248,0.26427432894706726,0.6269047260284424
6,0.9814797043800354,0.49655935168266296,0.3695758283138275,0.503440797328949,1e-05,0.9769691824913025,0.4658752977848053,0.3421984016895294,0.5341247320175171
7,0.9826393723487854,0.5278981328010559,0.39525046944618225,0.47210177779197693,1e-05,0.9833365678787231,0.48928552865982056,0.3644370138645172,0.5107145309448242
8,0.9834433794021606,0.5469234585762024,0.4181006848812103,0.4530765116214752,1e-05,0.9879328012466431,0.5000187158584595,0.38164642453193665,0.49998119473457336
9,0.9830705523490906,0.5379915833473206,0.40435272455215454,0.46200838685035706,1e-05,0.9782404899597168,0.49046123027801514,0.37438762187957764,0.5095388293266296
10,0.9838883876800537,0.5472629070281982,0.41497230529785156,0.45273715257644653,1e-05,0.9880938529968262,0.5410163998603821,0.4276086390018463,0.4589836299419403
11,0.9841808676719666,0.5563376545906067,0.42624935507774353,0.4436624050140381,1e-05,0.9827787280082703,0.41666674613952637,0.3190194070339203,0.5833332538604736
12,0.983318030834198,0.545603334903717,0.4167189300060272,0.45439669489860535,1e-05,0.9902961254119873,0.4586084187030792,0.3406960666179657,0.5413915514945984
13,0.9841237664222717,0.5628750324249268,0.4320107400417328,0.43712496757507324,1e-05,0.990443766117096,0.4189426004886627,0.3146502375602722,0.5810573697090149
14,0.9846814274787903,0.5654952526092529,0.43443161249160767,0.43450459837913513,1e-06,0.9779098629951477,0.42218416929244995,0.3163692057132721,0.5778157711029053
15,0.9848135113716125,0.5638877749443054,0.43303874135017395,0.43611210584640503,1e-06,0.9824257493019104,0.474459707736969,0.337677001953125,0.5255402326583862
