epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.8108324408531189,0.10860183089971542,0.06267639994621277,0.8913944363594055,1e-04,0.8854110240936279,0.10475221276283264,0.05763756483793259,0.8952478766441345
1,0.8986638784408569,0.15403462946414948,0.08997288346290588,0.8458057641983032,1e-04,0.9331949353218079,0.2161213457584381,0.1311843991279602,0.7838786244392395
2,0.9320884346961975,0.2020956426858902,0.12141092121601105,0.798243522644043,1e-04,0.9276319742202759,0.2119477242231369,0.1298407018184662,0.7880523204803467
3,0.9534520506858826,0.25030675530433655,0.15478584170341492,0.749844491481781,1e-04,0.9710156321525574,0.33714333176612854,0.21603348851203918,0.6628566384315491
4,0.9666172862052917,0.29488155245780945,0.19055071473121643,0.704917311668396,1e-04,0.9825779795646667,0.08517154306173325,0.04886656627058983,0.9148285388946533
5,0.9737245440483093,0.3413071930408478,0.2264644205570221,0.6581926941871643,1e-04,0.9757718443870544,0.2641862630844116,0.17658807337284088,0.7358136773109436
6,0.9760956168174744,0.3515089750289917,0.23686189949512482,0.6480534076690674,1e-04,0.9817244410514832,0.35871565341949463,0.25112801790237427,0.6412844061851501
7,0.9791232943534851,0.40780267119407654,0.28363290429115295,0.5925330519676208,1e-04,0.9816458225250244,0.30452606081962585,0.19543026387691498,0.6954739689826965
8,0.9804814457893372,0.4180607795715332,0.29343295097351074,0.5822608470916748,1e-04,0.9811738133430481,0.3651786744594574,0.25774163007736206,0.634821355342865
9,0.9809945225715637,0.420459508895874,0.29470792412757874,0.5804491639137268,1e-04,0.9682629108428955,0.36210522055625916,0.23871666193008423,0.6378946900367737
10,0.9806526899337769,0.43259403109550476,0.3066937327384949,0.5672979950904846,1e-04,0.983220100402832,0.29732006788253784,0.20471754670143127,0.7026800513267517
11,0.9805830121040344,0.42392709851264954,0.30173343420028687,0.5753297805786133,1e-04,0.9811323285102844,0.36771684885025024,0.2605057954788208,0.6322831511497498
12,0.9811833500862122,0.4394667148590088,0.3161454200744629,0.5603541731834412,1e-04,0.9806229472160339,0.40494847297668457,0.27886641025543213,0.5950514674186707
13,0.9826767444610596,0.45868024230003357,0.3285839259624481,0.5413389801979065,1e-04,0.9838370084762573,0.41822049021720886,0.306649774312973,0.5817794799804688
14,0.9825969338417053,0.4550187885761261,0.33105552196502686,0.5452108979225159,1e-04,0.9833405613899231,0.3047201633453369,0.21448825299739838,0.6952798366546631
15,0.9830450415611267,0.45084378123283386,0.3248695135116577,0.5486130714416504,1e-04,0.9845700860023499,0.4471662640571594,0.32647013664245605,0.5528337955474854
16,0.9841007590293884,0.4824073612689972,0.3551265597343445,0.5167403221130371,1e-04,0.9846089482307434,0.2736314833164215,0.19590429961681366,0.7263684272766113
17,0.9827249050140381,0.4646412432193756,0.34168651700019836,0.5348184704780579,1e-04,0.982258677482605,0.1547650396823883,0.09702310711145401,0.8452349305152893
18,0.9835395216941833,0.48926061391830444,0.36253905296325684,0.5106073617935181,1e-04,0.9849605560302734,0.3291245698928833,0.23580490052700043,0.6708754897117615
19,0.9843182563781738,0.48297715187072754,0.35485410690307617,0.5169297456741333,1e-05,0.9841971397399902,0.3769121766090393,0.2757483720779419,0.6230877637863159
20,0.9841893911361694,0.5078423023223877,0.3788551390171051,0.49272438883781433,1e-05,0.9846380949020386,0.37121254205703735,0.27132943272590637,0.6287874579429626
