epoch,acc,dice_coef,iou,loss,lr,val_acc,val_dice_coef,val_iou,val_loss
0,0.8810076713562012,0.12032739073038101,0.06826435774564743,0.8796723484992981,1e-04,0.9881551861763,0.031178705394268036,0.01591680571436882,0.9688212275505066
1,0.9489129781723022,0.1785244345664978,0.10521357506513596,0.8214755058288574,1e-04,0.9887319207191467,0.041247107088565826,0.021318450570106506,0.9587529301643372
2,0.9609836935997009,0.245870441198349,0.15189149975776672,0.7541295289993286,1e-04,0.9701035022735596,0.1702827364206314,0.09538622200489044,0.829717218875885
3,0.9703667759895325,0.30081796646118164,0.19233636558055878,0.6991821527481079,1e-04,0.9578626155853271,0.22405771911144257,0.13327038288116455,0.7759421467781067
4,0.9784432053565979,0.37374022603034973,0.250450998544693,0.626259982585907,1e-04,0.9574033617973328,0.3009118139743805,0.19533981382846832,0.6990882158279419
5,0.9789791107177734,0.40533778071403503,0.277883380651474,0.5946624279022217,1e-04,0.9706482887268066,0.3501613140106201,0.2279188334941864,0.6498386859893799
6,0.9798212051391602,0.4396974444389343,0.3092432916164398,0.560302734375,1e-04,0.9747644662857056,0.324438214302063,0.21268634498119354,0.6755616664886475
7,0.9816972017288208,0.4803504943847656,0.34873318672180176,0.5196498036384583,1e-04,0.9900550246238708,0.246332585811615,0.1680198460817337,0.753667414188385
8,0.9828265905380249,0.49052464962005615,0.35870441794395447,0.5094754099845886,1e-04,0.9845412969589233,0.4424000084400177,0.31905311346054077,0.5575999617576599
9,0.9825512766838074,0.4971620440483093,0.3667730689048767,0.5028378963470459,1e-04,0.9911468625068665,0.3623722791671753,0.26886579394340515,0.6376276612281799
10,0.9822781682014465,0.4929611086845398,0.36126506328582764,0.507038950920105,1e-04,0.9893728494644165,0.4523802399635315,0.34052765369415283,0.5476197600364685
11,0.9839335680007935,0.5152666568756104,0.38293856382369995,0.4847334325313568,1e-04,0.9918738603591919,0.352443128824234,0.2640092968940735,0.6475569009780884
12,0.9838551878929138,0.5050051212310791,0.3766600787639618,0.4949948489665985,1e-04,0.9890395402908325,0.47133222222328186,0.35802391171455383,0.5286678075790405
13,0.9842349290847778,0.5386428833007812,0.40854811668395996,0.461357057094574,1e-04,0.9735174775123596,0.37374401092529297,0.27142053842544556,0.6262560486793518
14,0.9832966327667236,0.5188754796981812,0.3904174268245697,0.4811245799064636,1e-04,0.9860967397689819,0.44799426198005676,0.33590468764305115,0.5520057678222656
15,0.9826770424842834,0.5007376074790955,0.37527599930763245,0.49926233291625977,1e-04,0.9879642724990845,0.48663604259490967,0.3508899211883545,0.5133639574050903
16,0.9835425019264221,0.526543140411377,0.39717715978622437,0.47345688939094543,1e-04,0.9915817379951477,0.32312294840812683,0.2505711019039154,0.6768770217895508
17,0.9844220876693726,0.5309157967567444,0.3991580605506897,0.46908414363861084,1e-04,0.9914248585700989,0.4317091703414917,0.34136971831321716,0.5682908296585083
18,0.9852650761604309,0.5255885124206543,0.39858782291412354,0.47441157698631287,1e-04,0.9776459336280823,0.43002480268478394,0.3097216784954071,0.5699752569198608
19,0.9842386841773987,0.5475096106529236,0.4201474189758301,0.45249027013778687,1e-05,0.9897982478141785,0.5303068161010742,0.4154614210128784,0.4696930944919586
20,0.9854670763015747,0.5534424781799316,0.43070605397224426,0.44655758142471313,1e-05,0.9904534816741943,0.5271769762039185,0.3971940875053406,0.47282296419143677
21,0.9862917065620422,0.5803415775299072,0.45348304510116577,0.419658362865448,1e-05,0.9897695183753967,0.5651416778564453,0.4419020116329193,0.43485841155052185
22,0.9862955808639526,0.5718050003051758,0.44831326603889465,0.42819514870643616,1e-05,0.9911249279975891,0.5318828225135803,0.41329458355903625,0.4681170582771301
23,0.985907793045044,0.589012086391449,0.4602988362312317,0.41098809242248535,1e-05,0.9909107685089111,0.5964751243591309,0.4753211438655853,0.40352481603622437
24,0.9858006238937378,0.5848220586776733,0.4590548276901245,0.4151778221130371,1e-05,0.9890978932380676,0.5161276459693909,0.40944409370422363,0.48387229442596436
25,0.987109363079071,0.6041191220283508,0.4796484410762787,0.3958810865879059,1e-05,0.9886646866798401,0.48801326751708984,0.37488844990730286,0.5119867324829102
26,0.9866179823875427,0.5868135094642639,0.46225500106811523,0.4131864607334137,1e-05,0.9905606508255005,0.5461781024932861,0.4263909161090851,0.45382192730903625
27,0.986774742603302,0.6116563081741333,0.486438512802124,0.3883436322212219,1e-06,0.9879281520843506,0.49108392000198364,0.3763197064399719,0.5089160799980164
28,0.9864771366119385,0.5961370468139648,0.4692299962043762,0.40386343002319336,1e-06,0.9899012446403503,0.5550036430358887,0.43765902519226074,0.44499635696411133
